gene	UMAP_1	UMAP_2	UMAP_1_scaled	UMAP_2_scaled	UMAP Cluster blood	UMAP Cluster brain	UMAP Cluster singlecell	UMAP Cluster tissue	UMAP Cluster celline
ENSG00000133321	-0.3717	-0.4784	-0.3717	-0.4784	NA	39	92	26	NA
ENSG00000133678	-0.4107	-0.3103	-0.4107	-0.3103	NA	39	85	58	NA
ENSG00000133740	-0.3571	-0.495	-0.3571	-0.495	NA	39	87	34	NA
ENSG00000133812	-0.2745	-0.4968	-0.2745	-0.4968	NA	39	24	48	NA
ENSG00000134042	-0.1777	-0.3995	-0.1777	-0.3995	NA	39	43	36	NA
ENSG00000134250	-0.286	-0.4894	-0.286	-0.4894	NA	39	24	75	NA
ENSG00000134531	-0.3677	-0.4688	-0.3677	-0.4688	NA	39	84	81	NA
ENSG00000134755	-0.3963	-0.4547	-0.3963	-0.4547	NA	39	85	11	NA
ENSG00000134769	-0.35	-0.4859	-0.35	-0.4859	NA	39	28	25	NA
ENSG00000134817	-0.3489	-0.492	-0.3489	-0.492	NA	39	32	3	NA
ENSG00000135046	-0.335	-0.5193	-0.335	-0.5193	NA	39	49	81	NA
ENSG00000135097	-0.2924	-0.5166	-0.2924	-0.5166	NA	39	79	46	NA
ENSG00000135373	-0.4963	-0.3888	-0.4963	-0.3888	NA	39	38	11	NA
ENSG00000136603	-0.419	-0.3773	-0.419	-0.3773	NA	39	31	29	NA
ENSG00000136869	-0.2177	-0.4475	-0.2177	-0.4475	NA	39	29	29	NA
ENSG00000137693	-0.3092	-0.5238	-0.3092	-0.5238	NA	39	51	75	NA
ENSG00000138080	-0.3085	-0.4803	-0.3085	-0.4803	NA	39	108	12	NA
ENSG00000138613	-0.3852	-0.411	-0.3852	-0.411	NA	39	53	47	NA
ENSG00000138696	-0.301	-0.517	-0.301	-0.517	NA	39	16	65	NA
ENSG00000138756	-0.4254	-0.4352	-0.4254	-0.4352	NA	39	74	18	NA
ENSG00000138798	-0.3947	-0.4254	-0.3947	-0.4254	NA	39	50	72	NA
ENSG00000138823	-0.2977	-0.5163	-0.2977	-0.5163	NA	39	1	77	NA
ENSG00000139151	-0.3461	-0.521	-0.3461	-0.521	NA	39	33	23	NA
ENSG00000139178	-0.3815	-0.5222	-0.3815	-0.5222	NA	39	105	31	NA
ENSG00000139644	-0.5154	-0.5621	-0.5154	-0.5621	NA	39	93	16	NA
ENSG00000140067	-0.3048	-0.4667	-0.3048	-0.4667	NA	39	34	67	NA
ENSG00000140092	-0.3969	-0.5013	-0.3969	-0.5013	NA	39	108	12	NA
ENSG00000140931	-0.3927	-0.4651	-0.3927	-0.4651	NA	39	21	43	NA
ENSG00000141232	-0.3125	-0.5374	-0.3125	-0.5374	NA	39	29	38	NA
ENSG00000141736	-0.3295	-0.5253	-0.3295	-0.5253	NA	39	64	11	NA
ENSG00000141756	-0.2896	-0.5103	-0.2896	-0.5103	NA	39	108	12	NA
ENSG00000142227	-0.3637	-0.4847	-0.3637	-0.4847	NA	39	82	12	NA
ENSG00000143337	-0.2434	-0.4744	-0.2434	-0.4744	NA	39	37	63	NA
ENSG00000143416	-0.2694	-0.5046	-0.2694	-0.5046	NA	39	45	77	NA
ENSG00000143514	-0.2375	-0.4815	-0.2375	-0.4815	NA	39	51	78	NA
ENSG00000144451	-0.2366	-0.5318	-0.2366	-0.5318	NA	39	34	3	NA
ENSG00000144476	-0.3223	-0.5062	-0.3223	-0.5062	NA	39	108	14	NA
ENSG00000144909	-0.258	-0.5005	-0.258	-0.5005	NA	39	24	63	NA
ENSG00000145721	-0.3117	-0.532	-0.3117	-0.532	NA	39	11	46	NA
ENSG00000145777	-0.2716	-0.4615	-0.2716	-0.4615	NA	39	17	45	NA
ENSG00000146066	-0.2764	-0.4633	-0.2764	-0.4633	NA	39	97	52	NA
ENSG00000146409	-0.268	-0.5005	-0.268	-0.5005	NA	39	72	1	NA
ENSG00000146425	-0.4111	-0.4799	-0.4111	-0.4799	NA	39	107	22	NA
ENSG00000147027	-0.2171	-0.5043	-0.2171	-0.5043	NA	39	62	74	NA
ENSG00000147475	-0.3107	-0.5312	-0.3107	-0.5312	NA	39	16	38	NA
ENSG00000147576	-0.2763	-0.502	-0.2763	-0.502	NA	39	28	76	NA
ENSG00000147853	-0.2351	-0.4952	-0.2351	-0.4952	NA	39	97	76	NA
ENSG00000148175	-0.2878	-0.4893	-0.2878	-0.4893	NA	39	37	14	NA
ENSG00000148204	-0.2888	-0.5144	-0.2888	-0.5144	NA	39	28	36	NA
ENSG00000148362	-0.3197	-0.2857	-0.3197	-0.2857	NA	39	92	68	NA
ENSG00000148671	-0.3585	-0.4863	-0.3585	-0.4863	NA	39	103	12	NA
ENSG00000148700	-0.2924	-0.4892	-0.2924	-0.4892	NA	39	48	36	NA
ENSG00000149090	-0.3188	-0.5127	-0.3188	-0.5127	NA	39	28	75	NA
ENSG00000149658	-0.1991	-0.4454	-0.1991	-0.4454	NA	39	17	19	NA
ENSG00000149923	-0.3204	-0.4328	-0.3204	-0.4328	NA	39	63	63	NA
ENSG00000150433	-0.2994	-0.5203	-0.2994	-0.5203	NA	39	97	4	NA
ENSG00000150681	-0.4148	-0.4499	-0.4148	-0.4499	NA	39	47	66	NA
ENSG00000150907	-0.2127	-0.5065	-0.2127	-0.5065	NA	39	12	63	NA
ENSG00000151012	-0.2772	-0.5033	-0.2772	-0.5033	NA	39	28	78	NA
ENSG00000151322	-0.3173	-0.3132	-0.3173	-0.3132	NA	39	28	65	NA
ENSG00000151414	-0.2801	-0.2666	-0.2801	-0.2666	NA	39	24	35	NA
ENSG00000151881	-0.4965	-0.3703	-0.4965	-0.3703	NA	39	7	33	NA
ENSG00000152049	-0.3552	-0.4113	-0.3552	-0.4113	NA	39	103	12	NA
ENSG00000152137	-0.291	-0.5017	-0.291	-0.5017	NA	39	39	25	NA
ENSG00000152620	-0.2955	-0.5006	-0.2955	-0.5006	NA	39	28	45	NA
ENSG00000152661	-0.2789	-0.4957	-0.2789	-0.4957	NA	39	32	73	NA
ENSG00000152952	-0.321	-0.4919	-0.321	-0.4919	NA	39	12	14	NA
ENSG00000152990	-0.2748	-0.5011	-0.2748	-0.5011	NA	39	51	45	NA
ENSG00000153046	-0.211	-0.3877	-0.211	-0.3877	NA	39	51	63	NA
ENSG00000153885	-0.2632	-0.5252	-0.2632	-0.5252	NA	39	28	58	NA
ENSG00000153902	-0.2922	-0.3089	-0.2922	-0.3089	NA	39	110	74	NA
ENSG00000154175	-0.3232	-0.4911	-0.3232	-0.4911	NA	39	108	13	NA
ENSG00000155189	-0.3835	-0.4389	-0.3835	-0.4389	NA	39	102	3	NA
ENSG00000155324	-0.2786	-0.5068	-0.2786	-0.5068	NA	39	51	48	NA
ENSG00000155368	-0.306	-0.4928	-0.306	-0.4928	NA	39	85	76	NA
ENSG00000156535	-0.305	-0.5243	-0.305	-0.5243	NA	39	40	69	NA
ENSG00000156639	-0.3445	-0.4648	-0.3445	-0.4648	NA	39	31	25	NA
ENSG00000157191	-0.3016	-0.4957	-0.3016	-0.4957	NA	39	72	66	NA
ENSG00000157343	-0.3153	-0.541	-0.3153	-0.541	NA	39	73	79	NA
ENSG00000159403	-0.3169	-0.5104	-0.3169	-0.5104	NA	39	108	31	NA
ENSG00000160111	-0.2928	-0.5146	-0.2928	-0.5146	NA	39	100	22	NA
ENSG00000162407	-0.205	-0.4521	-0.205	-0.4521	NA	39	103	75	NA
ENSG00000162520	-0.3066	-0.5205	-0.3066	-0.5205	NA	39	46	25	NA
ENSG00000162576	-0.3475	-0.4721	-0.3475	-0.4721	NA	39	108	74	NA
ENSG00000162733	-0.3473	-0.5016	-0.3473	-0.5016	NA	39	103	12	NA
ENSG00000162882	-0.3151	-0.5479	-0.3151	-0.5479	NA	39	1	45	NA
ENSG00000162961	-0.4441	-0.3935	-0.4441	-0.3935	NA	39	107	76	NA
ENSG00000163297	-0.312	-0.5329	-0.312	-0.5329	NA	39	37	75	NA
ENSG00000163599	-0.3521	-0.52	-0.3521	-0.52	NA	39	9	18	NA
ENSG00000163659	-0.398	-0.4449	-0.398	-0.4449	NA	39	103	69	NA
ENSG00000164010	-0.3242	-0.5017	-0.3242	-0.5017	NA	39	66	22	NA
ENSG00000164125	-0.3044	-0.4884	-0.3044	-0.4884	NA	39	12	4	NA
ENSG00000164440	-0.3772	-0.451	-0.3772	-0.451	NA	39	46	30	NA
ENSG00000164749	-0.275	-0.487	-0.275	-0.487	NA	39	1	7	NA
ENSG00000164761	-0.3476	-0.5282	-0.3476	-0.5282	NA	39	4	12	NA
ENSG00000164823	-0.3934	-0.4336	-0.3934	-0.4336	NA	39	91	61	NA
ENSG00000164904	-0.2687	-0.4694	-0.2687	-0.4694	NA	39	63	36	NA
ENSG00000165029	-0.222	-0.416	-0.222	-0.416	NA	39	31	76	NA
ENSG00000165389	-0.3636	-0.4639	-0.3636	-0.4639	NA	39	4	76	NA
ENSG00000165449	-0.2818	-0.5158	-0.2818	-0.5158	NA	39	88	4	NA
ENSG00000165478	-0.2992	-0.2869	-0.2992	-0.2869	NA	39	28	78	NA
ENSG00000165698	-0.3137	-0.5142	-0.3137	-0.5142	NA	39	90	22	NA
ENSG00000165806	-0.2771	-0.5184	-0.2771	-0.5184	NA	39	45	77	NA
ENSG00000165895	-0.2736	-0.4903	-0.2736	-0.4903	NA	39	110	42	NA
ENSG00000165929	-0.4512	-0.4639	-0.4512	-0.4639	NA	39	9	8	NA
ENSG00000166123	-0.3256	-0.3215	-0.3256	-0.3215	NA	39	84	38	NA
ENSG00000166224	-0.3143	-0.2536	-0.3143	-0.2536	NA	39	64	76	NA
ENSG00000166482	-0.2299	-0.5089	-0.2299	-0.5089	NA	39	108	12	NA
ENSG00000166734	-0.2516	-0.4839	-0.2516	-0.4839	NA	39	29	65	NA
ENSG00000166819	-0.1435	-0.3917	-0.1435	-0.3917	NA	39	89	14	NA
ENSG00000167131	-0.3103	-0.5369	-0.3103	-0.5369	NA	39	34	56	NA
ENSG00000167315	-0.2784	-0.4939	-0.2784	-0.4939	NA	39	45	16	NA
ENSG00000167720	-0.2769	-0.5139	-0.2769	-0.5139	NA	39	83	40	NA
ENSG00000168056	-0.3299	-0.5137	-0.3299	-0.5137	NA	39	108	74	NA
ENSG00000168140	-0.1854	-0.4272	-0.1854	-0.4272	NA	39	57	74	NA
ENSG00000168356	-0.3507	-0.2847	-0.3507	-0.2847	NA	39	82	5	NA
ENSG00000168421	-0.353	-0.5	-0.353	-0.5	NA	39	87	51	NA
ENSG00000168792	-0.3361	-0.4825	-0.3361	-0.4825	NA	39	6	45	NA
ENSG00000169604	-0.3064	-0.5093	-0.3064	-0.5093	NA	39	108	12	NA
ENSG00000169756	-0.2988	-0.4253	-0.2988	-0.4253	NA	39	47	63	NA
ENSG00000169862	-0.262	-0.4408	-0.262	-0.4408	NA	39	28	73	NA
ENSG00000170348	-0.3729	-0.469	-0.3729	-0.469	NA	39	8	38	NA
ENSG00000170525	-0.3437	-0.4678	-0.3437	-0.4678	NA	39	31	25	NA
ENSG00000170854	-0.3963	-0.4325	-0.3963	-0.4325	NA	39	86	33	NA
ENSG00000170876	-0.3639	-0.4847	-0.3639	-0.4847	NA	39	9	12	NA
ENSG00000171100	-0.2694	-0.4874	-0.2694	-0.4874	NA	39	7	34	NA
ENSG00000171885	-0.2802	-0.4997	-0.2802	-0.4997	NA	39	28	73	NA
ENSG00000171903	-0.2604	-0.466	-0.2604	-0.466	NA	39	69	31	NA
ENSG00000171940	-0.3955	-0.6069	-0.3955	-0.6069	NA	39	100	51	NA
ENSG00000172216	-0.353	-0.4907	-0.353	-0.4907	NA	39	31	45	NA
ENSG00000172340	-0.2941	-0.5038	-0.2941	-0.5038	NA	39	97	76	NA
ENSG00000172380	-0.3461	-0.5152	-0.3461	-0.5152	NA	39	45	77	NA
ENSG00000172403	-0.33	-0.507	-0.33	-0.507	NA	39	62	25	NA
ENSG00000172458	-0.2798	-0.3097	-0.2798	-0.3097	NA	39	55	78	NA
ENSG00000173068	-0.4172	-0.5329	-0.4172	-0.5329	NA	39	94	75	NA
ENSG00000173171	-0.4933	-0.5788	-0.4933	-0.5788	NA	39	83	56	NA
ENSG00000173402	-0.2682	-0.4888	-0.2682	-0.4888	NA	39	36	63	NA
ENSG00000173542	-0.3312	-0.4999	-0.3312	-0.4999	NA	39	50	44	NA
ENSG00000173905	-0.3048	-0.4371	-0.3048	-0.4371	NA	39	54	77	NA
ENSG00000174628	-0.3049	-0.5752	-0.3049	-0.5752	NA	39	28	48	NA
ENSG00000174776	-0.3193	-0.5282	-0.3193	-0.5282	NA	39	34	48	NA
ENSG00000175348	-0.2529	-0.3358	-0.2529	-0.3358	NA	39	85	3	NA
ENSG00000175455	-0.3088	-0.2769	-0.3088	-0.2769	NA	39	28	40	NA
ENSG00000175697	-0.364	-0.4755	-0.364	-0.4755	NA	39	109	75	NA
ENSG00000176597	-0.4412	-0.3703	-0.4412	-0.3703	NA	39	31	11	NA
ENSG00000176971	-0.2139	-0.416	-0.2139	-0.416	NA	39	108	12	NA
ENSG00000177119	-0.3133	-0.4922	-0.3133	-0.4922	NA	39	89	75	NA
ENSG00000177426	-0.3116	-0.5241	-0.3116	-0.5241	NA	39	103	22	NA
ENSG00000177707	-0.3529	-0.238	-0.3529	-0.238	NA	39	39	21	NA
ENSG00000177791	-0.2385	-0.4976	-0.2385	-0.4976	NA	39	36	30	NA
ENSG00000178149	-0.4047	-0.5907	-0.4047	-0.5907	NA	39	65	21	NA
ENSG00000178922	-0.3696	-0.4551	-0.3696	-0.4551	NA	39	1	70	NA
ENSG00000182054	-0.2118	-0.4656	-0.2118	-0.4656	NA	39	63	62	NA
ENSG00000182326	-0.3128	-0.4907	-0.3128	-0.4907	NA	39	108	53	NA
ENSG00000183346	-0.3225	-0.5427	-0.3225	-0.5427	NA	39	34	48	NA
ENSG00000184260	-0.3426	-0.5012	-0.3426	-0.5012	NA	39	66	15	NA
ENSG00000184304	-0.3455	-0.4652	-0.3455	-0.4652	NA	39	16	21	NA
ENSG00000184898	-0.3077	-0.5308	-0.3077	-0.5308	NA	39	94	75	NA
ENSG00000185650	-0.3202	-0.5282	-0.3202	-0.5282	NA	39	100	75	NA
ENSG00000185722	-0.3262	-0.3005	-0.3262	-0.3005	NA	39	7	61	NA
ENSG00000186115	-0.2954	-0.5142	-0.2954	-0.5142	NA	39	1	77	NA
ENSG00000186439	-0.3591	-0.4781	-0.3591	-0.4781	NA	39	60	30	NA
ENSG00000186918	-0.2985	-0.4855	-0.2985	-0.4855	NA	39	22	54	NA
ENSG00000187049	-0.2843	-0.5051	-0.2843	-0.5051	NA	39	94	75	NA
ENSG00000187091	-0.2655	-0.459	-0.2655	-0.459	NA	39	45	74	NA
ENSG00000187634	-0.3641	-0.4442	-0.3641	-0.4442	NA	39	79	64	NA
ENSG00000187824	-0.2976	-0.5136	-0.2976	-0.5136	NA	39	1	45	NA
ENSG00000187840	-0.4598	-0.4171	-0.4598	-0.4171	NA	39	85	8	NA
ENSG00000188015	-0.2178	-0.4299	-0.2178	-0.4299	NA	39	108	9	NA
ENSG00000188647	-0.2907	-0.4805	-0.2907	-0.4805	NA	39	48	61	NA
ENSG00000196136	-0.3116	-0.5093	-0.3116	-0.5093	NA	39	28	31	NA
ENSG00000196139	-0.2483	-0.4842	-0.2483	-0.4842	NA	39	68	77	NA
ENSG00000196636	-0.4763	-0.4032	-0.4763	-0.4032	NA	39	48	76	NA
ENSG00000196754	-0.3318	-0.5092	-0.3318	-0.5092	NA	39	85	81	NA
ENSG00000197992	-0.4117	-0.4206	-0.4117	-0.4206	NA	39	82	51	NA
ENSG00000198569	-0.3105	-0.573	-0.3105	-0.573	NA	39	1	72	NA
ENSG00000198876	-0.3404	-0.4948	-0.3404	-0.4948	NA	39	66	39	NA
ENSG00000204228	-0.2982	-0.5137	-0.2982	-0.5137	NA	39	67	38	NA
ENSG00000205155	-0.432	-0.4965	-0.432	-0.4965	NA	39	107	56	NA
ENSG00000205358	-0.2203	-0.3715	-0.2203	-0.3715	NA	39	52	76	NA
ENSG00000205403	-0.3658	-0.4888	-0.3658	-0.4888	NA	39	104	16	NA
ENSG00000205581	-0.3539	-0.4931	-0.3539	-0.4931	NA	39	27	32	NA
ENSG00000211938	-0.3636	-0.4371	-0.3636	-0.4371	NA	39	78	34	NA
ENSG00000213694	-0.3131	-0.4928	-0.3131	-0.4928	NA	39	62	12	NA
ENSG00000213722	-0.3536	-0.4631	-0.3536	-0.4631	NA	39	45	74	NA
ENSG00000214274	-0.3364	-0.5087	-0.3364	-0.5087	NA	39	93	45	NA
ENSG00000217555	-0.3849	-0.4175	-0.3849	-0.4175	NA	39	40	59	NA
ENSG00000221829	-0.2863	-0.4776	-0.2863	-0.4776	NA	39	27	49	NA
ENSG00000221869	-0.3646	-0.46	-0.3646	-0.46	NA	39	103	74	NA
ENSG00000223953	-0.2557	-0.4766	-0.2557	-0.4766	NA	39	101	1	NA
ENSG00000224389	-0.323	-0.5141	-0.323	-0.5141	NA	39	83	76	NA
ENSG00000226479	-0.3095	-0.2796	-0.3095	-0.2796	NA	39	31	69	NA
ENSG00000233198	-0.3156	-0.536	-0.3156	-0.536	NA	39	49	81	NA
ENSG00000237489	-0.2289	-0.4644	-0.2289	-0.4644	NA	39	7	24	NA
ENSG00000239713	-0.4137	-0.4437	-0.4137	-0.4437	NA	39	92	18	NA
ENSG00000244731	-0.3335	-0.4868	-0.3335	-0.4868	NA	39	71	31	NA
ENSG00000251184	-0.2297	-0.4525	-0.2297	-0.4525	NA	39	71	25	NA
ENSG00000253276	-0.4044	-0.4634	-0.4044	-0.4634	NA	39	105	12	NA
ENSG00000253846	-0.2755	-0.4973	-0.2755	-0.4973	NA	39	98	73	NA
ENSG00000254221	-0.2683	-0.4952	-0.2683	-0.4952	NA	39	28	73	NA
ENSG00000257594	-0.3365	-0.4631	-0.3365	-0.4631	NA	39	NA	17	NA
ENSG00000258818	-0.3328	-0.5125	-0.3328	-0.5125	NA	39	70	31	NA
ENSG00000259171	-0.4015	-0.425	-0.4015	-0.425	NA	39	108	45	NA
ENSG00000261609	-0.2557	-0.4708	-0.2557	-0.4708	NA	39	69	37	NA
ENSG00000262165	-0.433	-0.432	-0.433	-0.432	NA	39	49	3	NA
ENSG00000266964	-0.2805	-0.501	-0.2805	-0.501	NA	39	28	25	NA
ENSG00000267001	-0.2763	-0.4951	-0.2763	-0.4951	NA	39	60	67	NA
ENSG00000271601	-0.1681	-0.4379	-0.1681	-0.4379	NA	39	62	24	NA
ENSG00000285330	-0.4005	-0.4061	-0.4005	-0.4061	NA	39	88	76	NA
ENSG00000288635	-0.2768	-0.4909	-0.2768	-0.4909	NA	39	NA	57	NA
ENSG00000291317	-0.3397	-0.45	-0.3397	-0.45	NA	39	15	70	NA
ENSG00000002726	-0.2596	-0.7304	-0.2596	-0.7304	NA	46	45	26	NA
ENSG00000004468	-0.2332	-0.5773	-0.2332	-0.5773	NA	46	44	51	NA
ENSG00000006757	-0.0954	-0.4711	-0.0954	-0.4711	NA	46	97	76	NA
ENSG00000008394	-0.2056	-0.5243	-0.2056	-0.5243	NA	46	81	76	NA
ENSG00000012223	-0.2442	-0.5914	-0.2442	-0.5914	NA	46	37	15	NA
ENSG00000015413	-0.1918	-0.6111	-0.1918	-0.6111	NA	46	1	60	NA
ENSG00000020922	-0.4948	0.3817	-0.4948	0.3817	NA	46	7	54	NA
ENSG00000030304	-0.3175	-0.7316	-0.3175	-0.7316	NA	46	46	52	NA
ENSG00000032742	-0.3038	-0.7374	-0.3038	-0.7374	NA	46	34	48	NA
ENSG00000056487	-0.2119	-0.557	-0.2119	-0.557	NA	46	59	21	NA
ENSG00000058453	-0.3291	-0.7515	-0.3291	-0.7515	NA	46	65	64	NA
ENSG00000064195	-0.2312	-0.7572	-0.2312	-0.7572	NA	46	21	37	NA
ENSG00000066185	-0.2416	-0.6898	-0.2416	-0.6898	NA	46	53	56	NA
ENSG00000067208	-0.2334	-0.5638	-0.2334	-0.5638	NA	46	40	14	NA
ENSG00000069535	-0.2081	-0.5126	-0.2081	-0.5126	NA	46	94	16	NA
ENSG00000070366	-0.1179	-0.4062	-0.1179	-0.4062	NA	46	37	75	NA
ENSG00000073734	-0.2265	-0.7789	-0.2265	-0.7789	NA	46	93	45	NA
ENSG00000075234	-0.1548	-0.4764	-0.1548	-0.4764	NA	46	92	26	NA
ENSG00000075275	-0.2268	-0.779	-0.2268	-0.779	NA	46	100	58	NA
ENSG00000077312	-0.1961	-0.51	-0.1961	-0.51	NA	46	27	64	NA
ENSG00000080572	-0.2685	-0.7767	-0.2685	-0.7767	NA	46	107	56	NA
ENSG00000085552	-0.1611	-0.5129	-0.1611	-0.5129	NA	46	45	77	NA
ENSG00000090889	-0.23	-0.6895	-0.23	-0.6895	NA	46	27	59	NA
ENSG00000091010	-0.4965	0.7162	-0.4965	0.7162	NA	46	66	NA	NA
ENSG00000099385	-0.1516	-0.4188	-0.1516	-0.4188	NA	46	32	74	NA
ENSG00000099958	-0.2197	-0.6299	-0.2197	-0.6299	NA	46	67	60	NA
ENSG00000100124	-0.1052	-0.5236	-0.1052	-0.5236	NA	46	107	56	NA
ENSG00000100439	-0.2554	-0.5649	-0.2554	-0.5649	NA	46	29	56	NA
ENSG00000100802	-0.3857	0.5703	-0.3857	0.5703	NA	46	96	54	NA
ENSG00000101849	-0.1635	-0.501	-0.1635	-0.501	NA	46	24	22	NA
ENSG00000102359	-0.1694	-0.5102	-0.1694	-0.5102	NA	46	108	14	NA
ENSG00000102362	-0.0981	-0.4972	-0.0981	-0.4972	NA	46	59	75	NA
ENSG00000104218	-0.2182	-0.7748	-0.2182	-0.7748	NA	46	34	48	NA
ENSG00000104237	-0.2371	-0.7703	-0.2371	-0.7703	NA	46	107	42	NA
ENSG00000105519	-0.2772	-0.6998	-0.2772	-0.6998	NA	46	107	48	NA
ENSG00000105825	-0.3075	-0.5645	-0.3075	-0.5645	NA	46	13	43	NA
ENSG00000106804	-0.4009	0.5242	-0.4009	0.5242	NA	46	25	45	NA
ENSG00000106823	-0.2469	-0.5947	-0.2469	-0.5947	NA	46	89	75	NA
ENSG00000106948	-0.2272	-0.6332	-0.2272	-0.6332	NA	46	92	66	NA
ENSG00000107186	-0.6154	0.6669	-0.6154	0.6669	NA	46	12	16	NA
ENSG00000108405	-0.1893	-0.5977	-0.1893	-0.5977	NA	46	48	12	NA
ENSG00000108813	-0.209	-0.7869	-0.209	-0.7869	NA	46	21	11	NA
ENSG00000109205	-0.2722	-0.6235	-0.2722	-0.6235	NA	46	38	82	NA
ENSG00000109208	-0.184	-0.605	-0.184	-0.605	NA	46	38	82	NA
ENSG00000110917	-0.1709	-0.4956	-0.1709	-0.4956	NA	46	54	76	NA
ENSG00000112530	-0.2844	-0.7343	-0.2844	-0.7343	NA	46	50	48	NA
ENSG00000113083	-0.2473	-0.7437	-0.2473	-0.7437	NA	46	108	14	NA
ENSG00000114113	-0.2017	-0.59	-0.2017	-0.59	NA	46	1	7	NA
ENSG00000115257	-0.2026	-0.7028	-0.2026	-0.7028	NA	46	23	79	NA
ENSG00000115380	-0.2434	-0.5637	-0.2434	-0.5637	NA	46	63	12	NA
ENSG00000116117	-0.2454	-0.568	-0.2454	-0.568	NA	46	57	12	NA
ENSG00000117971	0.777	0.3225	0.777	0.3225	NA	46	33	39	NA
ENSG00000119669	-0.1451	-0.475	-0.1451	-0.475	NA	46	24	74	NA
ENSG00000119943	-0.3781	-0.7055	-0.3781	-0.7055	NA	46	92	75	NA
ENSG00000120051	-0.2455	-0.75	-0.2455	-0.75	NA	46	34	56	NA
ENSG00000124019	-0.185	-0.557	-0.185	-0.557	NA	46	32	14	NA
ENSG00000124116	-0.2459	-0.6985	-0.2459	-0.6985	NA	46	56	47	NA
ENSG00000124237	-0.2631	-0.7902	-0.2631	-0.7902	NA	46	107	48	NA
ENSG00000124939	-0.2446	-0.7375	-0.2446	-0.7375	NA	46	52	22	NA
ENSG00000125531	-0.1458	-0.6138	-0.1458	-0.6138	NA	46	42	79	NA
ENSG00000126838	-0.2315	-0.7322	-0.2315	-0.7322	NA	46	9	45	NA
ENSG00000128928	-0.1512	-0.465	-0.1512	-0.465	NA	46	16	76	NA
ENSG00000129151	-0.24	-0.5882	-0.24	-0.5882	NA	46	50	72	NA
ENSG00000129991	-0.2525	-0.8019	-0.2525	-0.8019	NA	46	108	35	NA
ENSG00000130055	-0.239	-0.5727	-0.239	-0.5727	NA	46	45	66	NA
ENSG00000130433	-0.2274	-0.7972	-0.2274	-0.7972	NA	46	36	19	NA
ENSG00000131788	-0.173	-0.4642	-0.173	-0.4642	NA	46	85	11	NA
ENSG00000132259	-0.273	-0.7666	-0.273	-0.7666	NA	46	65	48	NA
ENSG00000132561	-0.2456	-0.5923	-0.2456	-0.5923	NA	46	94	75	NA
ENSG00000132837	-0.1269	-0.4946	-0.1269	-0.4946	NA	46	89	16	NA
ENSG00000133115	-0.2459	-0.7455	-0.2459	-0.7455	NA	46	107	48	NA
ENSG00000133665	-0.2325	-0.8089	-0.2325	-0.8089	NA	46	107	48	NA
ENSG00000134824	-0.1844	-0.542	-0.1844	-0.542	NA	46	71	1	NA
ENSG00000135218	-0.2435	-0.7377	-0.2435	-0.7377	NA	46	32	14	NA
ENSG00000135315	-0.3403	-0.7351	-0.3403	-0.7351	NA	46	32	61	NA
ENSG00000135346	-0.3762	0.4569	-0.3762	0.4569	NA	46	39	20	NA
ENSG00000135414	-0.1986	-0.5657	-0.1986	-0.5657	NA	46	99	46	NA
ENSG00000135916	-0.0946	-0.5015	-0.0946	-0.5015	NA	46	45	78	NA
ENSG00000135951	-0.2978	-0.7545	-0.2978	-0.7545	NA	46	34	56	NA
ENSG00000138193	-0.212	-0.5328	-0.212	-0.5328	NA	46	57	60	NA
ENSG00000138646	-0.3633	-0.6466	-0.3633	-0.6466	NA	46	106	57	NA
ENSG00000138685	-0.2194	-0.5505	-0.2194	-0.5505	NA	46	17	74	NA
ENSG00000139350	-0.3366	-0.7908	-0.3366	-0.7908	NA	46	37	61	NA
ENSG00000139865	-0.2368	-0.7377	-0.2368	-0.7377	NA	46	16	21	NA
ENSG00000140025	-0.3312	-0.7376	-0.3312	-0.7376	NA	46	33	67	NA
ENSG00000140043	-0.2752	-0.5628	-0.2752	-0.5628	NA	46	22	52	NA
ENSG00000140481	-0.2489	-0.7424	-0.2489	-0.7424	NA	46	34	56	NA
ENSG00000140795	-0.2437	-0.7432	-0.2437	-0.7432	NA	46	60	41	NA
ENSG00000141294	-0.2498	-0.7547	-0.2498	-0.7547	NA	46	107	56	NA
ENSG00000141499	-0.2741	-0.7601	-0.2741	-0.7601	NA	46	107	44	NA
ENSG00000141665	-0.268	-0.7291	-0.268	-0.7291	NA	46	34	48	NA
ENSG00000142528	-0.3046	-0.7456	-0.3046	-0.7456	NA	46	29	47	NA
ENSG00000142606	-0.2298	-0.686	-0.2298	-0.686	NA	46	42	79	NA
ENSG00000143107	-0.2442	-0.7398	-0.2442	-0.7398	NA	46	34	67	NA
ENSG00000143178	-0.1587	-0.4815	-0.1587	-0.4815	NA	46	59	20	NA
ENSG00000143479	-0.1919	-0.7672	-0.1919	-0.7672	NA	46	103	57	NA
ENSG00000144115	-0.2094	-0.5908	-0.2094	-0.5908	NA	46	63	76	NA
ENSG00000144481	-0.326	0.5367	-0.326	0.5367	NA	46	16	45	NA
ENSG00000144504	-0.3044	-0.7481	-0.3044	-0.7481	NA	46	34	56	NA
ENSG00000144810	-0.2404	-0.6884	-0.2404	-0.6884	NA	46	91	12	NA
ENSG00000145309	-0.1881	-0.6047	-0.1881	-0.6047	NA	46	23	6	NA
